Terminal ABR;Terminal;Any;Mes;Dia;Data;Rang_Data;Tiempo_acceso_reserva;Tiempo_acceso
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;08:40 - 09:00;8,582103704;8,582103704
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;09:00 - 09:20;6,678036364;6,678036364
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;09:20 - 09:40;5,187247059;5,187247059
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;09:40 - 10:00;4,323719231;4,323719231
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;10:00 - 10:20;6,171721212;6,171721212
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;10:20 - 10:40;7,452626316;7,452626316
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;10:40 - 11:00;6,941974074;6,941974074
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;11:00 - 11:20;6,16275;6,16275
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;11:20 - 11:40;5,986857576;5,986857576
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;11:40 - 12:00;7,783337931;7,783337931
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;12:00 - 12:20;6,242594444;6,242594444
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;12:20 - 12:40;6,785186111;6,785186111
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;12:40 - 13:00;7,228435294;7,228435294
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;13:00 - 13:20;7,502084375;7,502084375
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;13:20 - 13:40;6,821275862;6,821275862
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;13:40 - 14:00;7,77070303;7,77070303
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;14:00 - 14:20;5,411910714;5,411910714
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;14:20 - 14:40;12,42941765;12,42941765
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;14:40 - 15:00;15,59649474;15,59649474
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;15:00 - 15:20;13,84427813;13,84427813
APMT;APM TERMINALS BARCELONA, S.L.U;2021;1;4;2021/01/04;15:20 - 15:40;11,80678889;11,80678889
