Terminal ABR;Terminal;Data (any);Data (mes);Data (dia del mes);Data;Rang Data;Temps Accés Reserva;Temps Accés
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;1;2016/01/01;17:20 - 17:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;1;2016/01/01;17:40 - 18:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;1;2016/01/01;18:00 - 18:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;1;2016/01/01;18:20 - 18:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;1;2016/01/01;18:40 - 19:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;1;2016/01/01;19:00 - 19:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;1;2016/01/01;19:20 - 19:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;1;2016/01/01;19:40 - 20:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;07:40 - 08:00;;6,0125
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;08:00 - 08:20;;9,25834
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;08:20 - 08:40;;5,4861
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;08:40 - 09:00;;4,104166667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;09:00 - 09:20;;10,24445833
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;09:20 - 09:40;;8,50166
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;09:40 - 10:00;;7,742747826
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;10:00 - 10:20;;9,448814286
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;10:20 - 10:40;;9,140396154
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;10:40 - 11:00;;6,903505263
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;11:00 - 11:20;;11,92083125
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;11:20 - 11:40;;9,253846154
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;11:40 - 12:00;;4,709266667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;12:00 - 12:20;;11,62916875
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;12:20 - 12:40;;6,030006667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;12:40 - 13:00;;6,632046154
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;13:00 - 13:20;;6,17916
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;13:20 - 13:40;;6,0562625
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;13:40 - 14:00;;5,792725
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;14:00 - 14:20;;11,97221667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;14:20 - 14:40;;11,37221667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;14:40 - 15:00;;4,529622222
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;15:00 - 15:20;;7,513152632
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;15:20 - 15:40;;11,03333846
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;15:40 - 16:00;;8,446070588
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;16:00 - 16:20;;14,73333158
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;16:20 - 16:40;;10,76668333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;16:40 - 17:00;;5,9421
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;17:00 - 17:20;;15,13968095
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;17:20 - 17:40;;12,70872857
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;17:40 - 18:00;;11,94999412
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;18:00 - 18:20;;7,407142857
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;18:20 - 18:40;;9,3
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;18:40 - 19:00;;3,0167
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;19:00 - 19:20;;7,4611
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;19:20 - 19:40;;2,6167
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;4;2016/01/04;19:40 - 20:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;07:40 - 08:00;;7,29501
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;08:00 - 08:20;;4,6889
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;08:20 - 08:40;;4,0394
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;08:40 - 09:00;;4,98666
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;09:00 - 09:20;;7,812109091
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;09:20 - 09:40;;7,374361539
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;09:40 - 10:00;;8,383353846
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;10:00 - 10:20;;8,4975
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;10:20 - 10:40;;10,01984286
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;10:40 - 11:00;;7,7884
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;11:00 - 11:20;;8,745454546
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;11:20 - 11:40;;5,599110526
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;11:40 - 12:00;;7,398821429
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;12:00 - 12:20;;9,390913636
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;12:20 - 12:40;;8,7225
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;12:40 - 13:00;;9,521734783
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;13:00 - 13:20;;20,18590769
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;13:20 - 13:40;;27,26904286
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;13:40 - 14:00;;28,71154231
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;14:00 - 14:20;;29,09046667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;14:20 - 14:40;;23,18889333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;14:40 - 15:00;;15,25784118
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;15:00 - 15:20;;16,33889048
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;15:20 - 15:40;;12,74019412
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;15:40 - 16:00;;12,29522857
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;16:00 - 16:20;;12,15489412
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;16:20 - 16:40;;9,8958375
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;16:40 - 17:00;;9,407590909
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;17:00 - 17:20;;12,26944167
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;17:20 - 17:40;;6,716657143
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;17:40 - 18:00;;5,070825
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;18:00 - 18:20;;4,6278
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;18:20 - 18:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;18:40 - 19:00;;4,2
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;19:00 - 19:20;;8,18335
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;19:20 - 19:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;5;2016/01/05;19:40 - 20:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;07:40 - 08:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;08:00 - 08:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;08:20 - 08:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;08:40 - 09:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;09:00 - 09:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;09:20 - 09:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;09:40 - 10:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;10:00 - 10:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;10:20 - 10:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;10:40 - 11:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;11:00 - 11:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;11:20 - 11:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;11:40 - 12:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;12:00 - 12:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;12:20 - 12:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;12:40 - 13:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;13:00 - 13:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;13:20 - 13:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;13:40 - 14:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;14:00 - 14:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;14:20 - 14:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;14:40 - 15:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;15:00 - 15:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;15:20 - 15:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;15:40 - 16:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;16:00 - 16:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;16:20 - 16:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;16:40 - 17:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;17:00 - 17:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;17:20 - 17:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;17:40 - 18:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;18:00 - 18:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;18:20 - 18:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;18:40 - 19:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;19:00 - 19:20;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;19:20 - 19:40;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;6;2016/01/06;19:40 - 20:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;07:40 - 08:00;;2,668522222
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;08:00 - 08:20;;5,744117647
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;08:20 - 08:40;;6,037033333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;08:40 - 09:00;;5,78
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;09:00 - 09:20;;4,88667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;09:20 - 09:40;;5,630765385
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;09:40 - 10:00;;6,316658333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;10:00 - 10:20;;5,292505
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;10:20 - 10:40;;6,08438125
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;10:40 - 11:00;;5,866667647
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;11:00 - 11:20;;5,055065217
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;11:20 - 11:40;;6,806809091
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;11:40 - 12:00;;9,140154546
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;12:00 - 12:20;;8,874652174
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;12:20 - 12:40;;6,233814286
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;12:40 - 13:00;;9,223472727
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;13:00 - 13:20;;6,874696296
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;13:20 - 13:40;;6,750004762
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;13:40 - 14:00;;6,9598
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;14:00 - 14:20;;6,356864706
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;14:20 - 14:40;;8,179757143
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;14:40 - 15:00;;13,99350556
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;15:00 - 15:20;;16,32727273
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;15:20 - 15:40;;13,20595
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;15:40 - 16:00;;12,01929474
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;16:00 - 16:20;;10,58973462
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;16:20 - 16:40;;7,6552125
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;16:40 - 17:00;;10,25952857
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;17:00 - 17:20;;8,166658333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;17:20 - 17:40;;8,188229412
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;17:40 - 18:00;;9,360714286
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;18:00 - 18:20;;6,695833333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;18:20 - 18:40;;8,731925
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;18:40 - 19:00;;4,67915
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;19:00 - 19:20;;5,291675
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;19:20 - 19:40;;10,5333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;7;2016/01/07;19:40 - 20:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;07:40 - 08:00;;6,4795
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;08:00 - 08:20;;7,275
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;08:20 - 08:40;;9,082405556
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;08:40 - 09:00;;7,8166625
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;09:00 - 09:20;;5,943335
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;09:20 - 09:40;;4,452978571
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;09:40 - 10:00;;7,763096429
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;10:00 - 10:20;;5,907835294
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;10:20 - 10:40;;7,068883333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;10:40 - 11:00;;6,26068
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;11:00 - 11:20;;5,912877273
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;11:20 - 11:40;;8,046529167
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;11:40 - 12:00;;6,542315385
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;12:00 - 12:20;;6,149995238
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;12:20 - 12:40;;8,567307692
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;12:40 - 13:00;;8,054347826
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;13:00 - 13:20;;14,27985417
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;13:20 - 13:40;;13,88570952
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;13:40 - 14:00;;18,18517778
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;14:00 - 14:20;;9,588413044
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;14:20 - 14:40;;7,1463
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;14:40 - 15:00;;5,654554546
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;15:00 - 15:20;;6,589457895
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;15:20 - 15:40;;7,44445
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;15:40 - 16:00;;9,222736364
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;16:00 - 16:20;;10,93888333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;16:20 - 16:40;;9,045681482
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;16:40 - 17:00;;5,871213636
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;17:00 - 17:20;;10,45383846
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;17:20 - 17:40;;7,491664286
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;17:40 - 18:00;;6,637881818
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;18:00 - 18:20;;4,183341667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;18:20 - 18:40;;7,307786667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;18:40 - 19:00;;6,725
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;19:00 - 19:20;;7,61665
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;19:20 - 19:40;;2,35
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;8;2016/01/08;19:40 - 20:00;;
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;07:40 - 08:00;;8,556407692
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;08:00 - 08:20;;10,66666667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;08:20 - 08:40;;7,815835
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;08:40 - 09:00;;6,065471429
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;09:00 - 09:20;;6,3842
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;09:20 - 09:40;;4,096672
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;09:40 - 10:00;;4,517597222
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;10:00 - 10:20;;7,131992
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;10:20 - 10:40;;11,38030606
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;10:40 - 11:00;;8,334314706
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;11:00 - 11:20;;8,021209091
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;11:20 - 11:40;;7,23334
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;11:40 - 12:00;;11,84721667
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;12:00 - 12:20;;20,02962963
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;12:20 - 12:40;;19,86303478
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;12:40 - 13:00;;25,83958125
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;13:00 - 13:20;;33,23833333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;13:20 - 13:40;;30,42030625
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;13:40 - 14:00;;33,6285619
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;14:00 - 14:20;;39,25595357
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;14:20 - 14:40;;24,9429175
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;14:40 - 15:00;;15,41795769
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;15:00 - 15:20;;11,652664
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;15:20 - 15:40;;15,385005
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;15:40 - 16:00;;16,79753333
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;16:00 - 16:20;;15,63264167
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;16:20 - 16:40;;21,067505
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;16:40 - 17:00;;24,79305417
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;17:00 - 17:20;;35,97693077
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;17:20 - 17:40;;39,43333077
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;17:40 - 18:00;;36,6236125
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;18:00 - 18:20;;23,86914444
APMT;APM TERMINALS BARCELONA, S.L.U;2016;1;11;2016/01/11;18:20 - 18:40;;16,410668
