Terminal ABR;Terminal;Any;Mes;Dia;Data;Rang_Data;Tiempo_acceso_reserva;Tiempo_acceso
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;19:00 - 19:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;19:20 - 19:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;19:40 - 20:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;20:00 - 20:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;20:20 - 20:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;20:40 - 21:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;21:00 - 21:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;21:20 - 21:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;21:40 - 22:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;22:00 - 22:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;22:20 - 22:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;22:40 - 23:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;23:00 - 23:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;23:20 - 23:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;1;2020/01/01;23:40 - 00:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;00:00 - 00:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;00:20 - 00:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;00:40 - 01:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;01:00 - 01:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;01:20 - 01:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;01:40 - 02:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;02:00 - 02:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;02:20 - 02:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;02:40 - 03:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;03:00 - 03:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;03:20 - 03:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;03:40 - 04:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;04:00 - 04:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;04:20 - 04:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;04:40 - 05:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;05:00 - 05:20;8,766675;9,508325
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;05:20 - 05:40;7,5;9,65725
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;05:40 - 06:00;4,4222;6,546030476
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;06:00 - 06:20;7,164811111;8,180396508
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;06:20 - 06:40;7,729764286;9,338226727
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;06:40 - 07:00;8,236108333;10,10285427
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;07:00 - 07:20;7,944080645;11,15294154
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;07:20 - 07:40;6,475646154;10,91095452
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;07:40 - 08:00;9,271227273;13,51610645
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;08:00 - 08:20;8,916657895;13,88795311
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;08:20 - 08:40;6,184623077;16,03712606
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;08:40 - 09:00;9,559993333;11,60561882
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;09:00 - 09:20;8,188404348;11,85062642
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;09:20 - 09:40;9,989503704;10,58794261
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;09:40 - 10:00;11,25431852;16,22826929
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;10:00 - 10:20;9,35555;16,31603449
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;10:20 - 10:40;10,86110333;14,51284633
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;10:40 - 11:00;10,2929303;15,78373594
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;11:00 - 11:20;13,887495;22,31610981
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;11:20 - 11:40;14,70230345;19,47115223
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;11:40 - 12:00;12,05333667;16,12332916
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;12:00 - 12:20;11,38828649;18,48425096
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;12:20 - 12:40;11,11111111;15,06637111
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;12:40 - 13:00;10,34814722;12,4545166
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;13:00 - 13:20;13,80576538;19,72762686
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;13:20 - 13:40;12,37381429;16,90103775
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;13:40 - 14:00;12,62152917;15,49904592
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;14:00 - 14:20;15,531996;18,75740469
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;14:20 - 14:40;10,2385069;16,8510031
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;14:40 - 15:00;12,09058696;13,945236
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;15:00 - 15:20;7,255765385;12,5803656
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;15:20 - 15:40;10,8104125;19,90412038
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;15:40 - 16:00;13,46378621;18,96395962
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;16:00 - 16:20;15,28271852;27,70804797
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;16:20 - 16:40;11,62588421;14,95201768
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;16:40 - 17:00;10,597328;17,7927024
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;17:00 - 17:20;12,67356585;16,5995834
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;17:20 - 17:40;9,318668;12,67939706
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;17:40 - 18:00;11,32315;12,62938253
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;18:00 - 18:20;19,48203846;17,19929875
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;18:20 - 18:40;13,47085;13,51175952
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;18:40 - 19:00;8,626185714;10,68776
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;19:00 - 19:20;8,84445;11,44999444
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;19:20 - 19:40;4,11665;5,9833
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;19:40 - 20:00;7,15;9,272183333
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;20:00 - 20:20;20,3;21,375
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;20:20 - 20:40;10,8;10,93335
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;20:40 - 21:00;8,9333;9,8167
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;21:00 - 21:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;21:20 - 21:40;7,1167;9,36665
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;21:40 - 22:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;22:00 - 22:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;22:20 - 22:40;9,1;9,7667
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;22:40 - 23:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;23:00 - 23:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;23:20 - 23:40;12,0167;0
BEST;TERMINAL CATALUNYA S.A.;2020;1;2;2020/01/02;23:40 - 00:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;00:00 - 00:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;00:20 - 00:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;00:40 - 01:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;01:00 - 01:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;01:20 - 01:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;01:40 - 02:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;02:00 - 02:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;02:20 - 02:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;02:40 - 03:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;03:00 - 03:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;03:20 - 03:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;03:40 - 04:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;04:00 - 04:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;04:20 - 04:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;04:40 - 05:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;05:00 - 05:20;11,9;12,8167
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;05:20 - 05:40;7,075;9,43338
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;05:40 - 06:00;7,9917;8,051703333
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;06:00 - 06:20;9,84445;12,25719778
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;06:20 - 06:40;9,36945;10,9586806
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;06:40 - 07:00;10,47050769;11,59059404
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;07:00 - 07:20;7,39545;10,69332333
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;07:20 - 07:40;8,520173684;11,17717132
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;07:40 - 08:00;7,010835;12,52083057
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;08:00 - 08:20;7,265136364;10,04420571
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;08:20 - 08:40;8,315159091;12,23132984
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;08:40 - 09:00;11,22121364;16,64217273
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;09:00 - 09:20;13,43927857;22,33593412
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;09:20 - 09:40;13,522676;18,47804918
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;09:40 - 10:00;8,70417;17,32482926
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;10:00 - 10:20;11,95201818;14,15422023
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;10:20 - 10:40;9,701789286;13,37237032
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;10:40 - 11:00;8,100003704;11,79620553
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;11:00 - 11:20;10,99945806;14,69827606
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;11:20 - 11:40;11,96841842;16,52372547
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;11:40 - 12:00;11,56268261;18,52282894
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;12:00 - 12:20;10,51249375;14,51447046
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;12:20 - 12:40;9,540625;14,68681853
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;12:40 - 13:00;10,03518889;15,27744867
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;13:00 - 13:20;10,60120357;15,68986843
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;13:20 - 13:40;8,915835;12,35898875
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;13:40 - 14:00;7,625933333;15,11892794
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;14:00 - 14:20;9,173689474;12,51622978
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;14:20 - 14:40;6,979411765;11,7105658
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;14:40 - 15:00;15,01375652;23,53527141
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;15:00 - 15:20;10,07262143;29,9194514
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;15:20 - 15:40;13,61457813;16,94537511
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;15:40 - 16:00;9,964031579;9,86857864
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;16:00 - 16:20;10,84753704;16,96178454
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;16:20 - 16:40;17,6137931;21,83990619
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;16:40 - 17:00;13,47314444;21,05015255
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;17:00 - 17:20;15,05435217;16,6585547
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;17:20 - 17:40;10,37450588;27,01247788
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;17:40 - 18:00;15,83777333;25,01739371
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;18:00 - 18:20;12,53452143;18,02743056
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;18:20 - 18:40;9,034854546;19,98736846
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;18:40 - 19:00;17,333325;22,37395857
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;19:00 - 19:20;12,0333;19,75414167
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;19:20 - 19:40;6,20334;8,406197143
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;19:40 - 20:00;6,220825;5,723617857
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;20:00 - 20:20;;0
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;20:20 - 20:40;4,93335;6,1167
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;20:40 - 21:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;21:00 - 21:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;21:20 - 21:40;;0
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;21:40 - 22:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;22:00 - 22:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;22:20 - 22:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;22:40 - 23:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;23:00 - 23:20;11,8167;12,55
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;23:20 - 23:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;3;2020/01/03;23:40 - 00:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;00:00 - 00:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;00:20 - 00:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;00:40 - 01:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;01:00 - 01:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;01:20 - 01:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;01:40 - 02:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;02:00 - 02:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;02:20 - 02:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;02:40 - 03:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;03:00 - 03:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;03:20 - 03:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;03:40 - 04:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;04:00 - 04:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;04:20 - 04:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;04:40 - 05:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;05:00 - 05:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;05:20 - 05:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;05:40 - 06:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;06:00 - 06:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;06:20 - 06:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;06:40 - 07:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;07:00 - 07:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;07:20 - 07:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;07:40 - 08:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;08:00 - 08:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;08:20 - 08:40;;0
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;08:40 - 09:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;09:00 - 09:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;09:20 - 09:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;09:40 - 10:00;;0
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;10:00 - 10:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;10:20 - 10:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;10:40 - 11:00;;0
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;11:00 - 11:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;11:20 - 11:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;11:40 - 12:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;12:00 - 12:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;12:20 - 12:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;12:40 - 13:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;13:00 - 13:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;13:20 - 13:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;13:40 - 14:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;14:00 - 14:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;14:20 - 14:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;14:40 - 15:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;15:00 - 15:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;15:20 - 15:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;15:40 - 16:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;16:00 - 16:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;16:20 - 16:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;16:40 - 17:00;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;17:00 - 17:20;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;17:20 - 17:40;;
BEST;TERMINAL CATALUNYA S.A.;2020;1;4;2020/01/04;17:40 - 18:00;;
